account_id,registration_date,unlock_price,down_payment,down_payment_days_included,daily_rate
4179280,2019-06-19 08:47:41+00,2846400,200000,14,4800
4179344,2019-06-19 08:54:31+00,2880000,200000,14,4800
4663900,2019-08-15 05:44:46+00,2880000,200000,14,4800
4663956,2019-08-15 05:59:26+00,2880000,200000,14,4800
4664128,2019-08-15 06:32:15+00,2880000,200000,14,4800
4664160,2019-08-15 06:35:59+00,2880000,200000,14,4800
4664480,2019-08-15 07:20:10+00,2880000,200000,14,4800
4664544,2019-08-15 07:26:23+00,2880000,200000,14,4800
4786832,2019-08-29 06:13:40+00,2850600,200000,14,4800
4786880,2019-08-29 06:32:28+00,2880000,200000,14,4800
4787220,2019-08-29 07:36:29+00,2880000,200000,14,4800
4787656,2019-08-29 08:21:43+00,2880000,200000,14,4800
4787980,2019-08-29 08:56:10+00,2855920,200000,14,4800
4788272,2019-08-29 09:23:52+00,2880000,200000,14,4800
5005784,2019-09-22 05:22:36+00,2880000,200000,14,4800
5005984,2019-09-22 06:20:17+00,2854400,200000,14,4800
5006672,2019-09-22 07:38:19+00,2880000,200000,14,4800
5006752,2019-09-22 07:48:18+00,2880000,200000,14,4800
5006836,2019-09-22 07:56:13+00,2880000,200000,14,4800
5006956,2019-09-22 08:10:55+00,2880000,200000,14,4800
6121608,2020-01-25 06:57:42+00,2800000,180000,14,4800
6121920,2020-01-25 07:25:08+00,2800000,180000,14,4800
6122076,2020-01-25 07:38:26+00,2800000,180000,14,4800
6122176,2020-01-25 07:53:38+00,2800000,180000,14,4800
6122184,2020-01-25 07:53:43+00,2800000,180000,14,4800
6122368,2020-01-25 08:12:33+00,2800000,180000,14,4800
7356252,2020-05-12 08:37:51+00,2800000,180000,14,4800
7358172,2020-05-12 12:50:36+00,2800000,180000,14,4800
10193428,2021-01-14 04:28:15+00,2800000,180000,14,4800
10193836,2021-01-14 05:20:18+00,2800000,180000,14,4800
10194572,2021-01-14 06:37:21+00,2800000,180000,14,4800
10194908,2021-01-14 07:03:52+00,2800000,180000,14,4800
10195092,2021-01-14 07:17:33+00,2800000,180000,14,4800
10195100,2021-01-14 07:19:11+00,2240000,280000,7,32666.666688
12263400,2021-06-04 08:22:03+00,2800000,180000,14,4800
12263436,2021-06-04 08:23:58+00,2800000,180000,14,4800
12263736,2021-06-04 08:43:20+00,2800000,180000,14,4800
12263996,2021-06-04 08:57:46+00,2800000,180000,14,4800
12264424,2021-06-04 09:26:40+00,2800000,180000,14,4800
12264580,2021-06-04 09:35:28+00,2732800,180000,14,4800
3075436,2019-02-06 06:39:36+00,2880000,200000,14,4800
3075456,2019-02-06 06:43:08+00,2880000,200000,14,4800
3076336,2019-02-06 08:33:25+00,2880000,200000,14,4800
3076432,2019-02-06 08:41:57+00,2684000,200000,14,4800
3076524,2019-02-06 08:53:28+00,2846400,200000,14,4800
3078160,2019-02-06 12:32:16+00,2880000,200000,14,4800
3589680,2019-04-14 06:08:46+00,2880000,200000,14,4800
3589820,2019-04-14 06:40:12+00,2821200,200000,14,4800
3590500,2019-04-14 07:48:59+00,2480000,280000,7,36666.666624
3590528,2019-04-14 07:51:35+00,2880000,200000,14,4800
3591100,2019-04-14 08:50:03+00,2880000,200000,14,4800
3591196,2019-04-14 08:58:20+00,2852000,200000,14,4800
4900128,2019-09-10 05:39:48+00,2855920,200000,14,4800
4900396,2019-09-10 07:08:56+00,2480000,280000,7,16000.000032
4901092,2019-09-10 09:50:44+00,2880000,200000,14,4800
4901816,2019-09-10 12:04:10+00,2850600,200000,14,4800
4901868,2019-09-10 12:10:58+00,2880000,200000,14,4800
4902032,2019-09-10 12:35:27+00,2880000,200000,14,4800
5359092,2019-11-02 07:32:53+00,2500000,200000,14,4200
5359900,2019-11-02 09:13:31+00,2475920,200000,14,4200
5360148,2019-11-02 09:42:24+00,2475920,200000,14,4200
5360388,2019-11-02 10:04:10+00,2500000,200000,14,4200
5360644,2019-11-02 10:34:57+00,2108000,280000,7,30466.666656
5361300,2019-11-02 11:38:45+00,2475920,200000,14,4200
8253680,2020-07-28 07:04:14+00,2800000,180000,14,4800
8253708,2020-07-28 07:13:43+00,2800000,180000,14,4800
8253820,2020-07-28 07:38:13+00,2749200,180000,14,4800
8257392,2020-07-28 14:15:51+00,2240000,280000,7,32666.666688
8300100,2020-08-03 07:05:12+00,2800000,180000,14,4800
8300104,2020-08-03 07:05:30+00,2800000,180000,14,4800
8300112,2020-08-03 07:05:58+00,2800000,180000,14,4800
8300768,2020-08-03 08:39:28+00,2800000,180000,14,4800
8301592,2020-08-03 10:23:12+00,2774800,180000,14,4800
8301872,2020-08-03 10:47:49+00,2800000,180000,14,4800
13169376,2021-08-01 05:30:29+00,2800000,180000,14,4800
13169684,2021-08-01 06:13:55+00,2800000,180000,14,4800
13169696,2021-08-01 06:14:56+00,2800000,180000,14,4800
13170004,2021-08-01 06:44:54+00,2800000,180000,14,4800
13170124,2021-08-01 06:58:16+00,2774400,180000,14,4800
13170208,2021-08-01 07:07:24+00,2800000,180000,14,4800
14874668,2021-11-08 05:37:27+00,2800000,180000,14,4800
14874672,2021-11-08 05:37:28+00,2800000,180000,14,4800
14874912,2021-11-08 06:11:45+00,2800000,180000,14,4800
14875088,2021-11-08 06:42:36+00,2800000,180000,14,4800
14875172,2021-11-08 06:56:24+00,2800000,180000,14,4800
14875280,2021-11-08 07:04:50+00,2800000,180000,14,4800
15078116,2021-11-21 05:23:43+00,2800000,180000,14,4800
15078316,2021-11-21 06:03:06+00,2800000,180000,14,4800
15078580,2021-11-21 06:39:08+00,2800000,180000,14,4800
15079196,2021-11-21 07:39:55+00,2660400,180000,14,4800
15079316,2021-11-21 07:47:59+00,2760000,180000,14,4800
15079324,2021-11-21 07:48:45+00,2800000,180000,14,4800
3687628,2019-04-27 04:43:04+00,2846400,200000,14,4800
3687644,2019-04-27 04:44:52+00,2880000,200000,14,4800
3687792,2019-04-27 05:53:57+00,2812800,200000,14,4800
3687836,2019-04-27 06:06:47+00,2880000,200000,14,4800
3688332,2019-04-27 07:28:30+00,2880000,200000,14,4800
3688632,2019-04-27 08:09:01+00,2880000,200000,14,4800
5367584,2019-11-03 07:02:21+00,2470600,200000,14,4200
5367696,2019-11-03 07:18:37+00,2108000,280000,7,30466.666656
5368424,2019-11-03 08:46:40+00,2475920,200000,14,4200
5368796,2019-11-03 09:25:48+00,2500000,200000,14,4200
5369608,2019-11-03 10:45:47+00,2500000,200000,14,4200
5370068,2019-11-03 11:32:32+00,2500000,200000,14,4200
5914444,2020-01-02 05:32:58+00,2800000,180000,14,4800
5915740,2020-01-02 09:07:02+00,2800000,180000,14,4800
5916316,2020-01-02 09:56:51+00,2800000,180000,14,4800
5917272,2020-01-02 11:21:04+00,2800000,180000,14,4800
5917356,2020-01-02 11:27:54+00,2800000,180000,14,4800
5917372,2020-01-02 11:29:20+00,2800000,180000,14,4800
8813076,2020-10-06 08:18:40+00,2800000,180000,14,4800
8813080,2020-10-06 08:23:43+00,2800000,180000,14,4800
8813292,2020-10-06 09:13:17+00,2240000,280000,7,32666.666688
8813468,2020-10-06 09:38:59+00,2800000,180000,14,4800
8814664,2020-10-06 12:09:55+00,2800000,180000,14,4800
8814820,2020-10-06 12:29:57+00,2800000,180000,14,4800
10156088,2021-01-11 04:48:48+00,2800000,180000,14,4800
10156720,2021-01-11 06:13:28+00,2800000,180000,14,4800
10156912,2021-01-11 06:39:19+00,2800000,180000,14,4800
10156976,2021-01-11 06:45:13+00,2800000,180000,14,4800
10157400,2021-01-11 07:28:41+00,2800000,180000,14,4800
10157860,2021-01-11 08:02:28+00,2800000,180000,14,4800
3111472,2019-02-13 04:16:33+00,2822600,200000,14,4800
3111648,2019-02-13 05:21:40+00,2852000,200000,14,4800
3111728,2019-02-13 05:34:40+00,2880000,200000,14,4800
3111936,2019-02-13 06:31:27+00,2821200,200000,14,4800
3111944,2019-02-13 06:32:18+00,2588800,200000,14,4800
3112100,2019-02-13 07:12:45+00,2880000,200000,14,4800
3169976,2019-02-19 07:37:23+00,2880000,200000,14,4800
3170376,2019-02-19 09:19:05+00,2880000,280000,7,4800
3171248,2019-02-19 12:40:19+00,2880000,200000,14,4800
3172152,2019-02-19 14:35:57+00,2880000,200000,14,4800
3172552,2019-02-19 15:31:40+00,2850600,200000,14,4800
3173144,2019-02-19 16:41:50+00,2880000,200000,14,4800
4388268,2019-07-12 07:42:31+00,2880000,200000,14,4800
4388540,2019-07-12 08:07:55+00,2880000,200000,14,4800
4388672,2019-07-12 08:23:20+00,2846400,200000,14,4800
4388764,2019-07-12 08:30:16+00,2880000,200000,14,4800
4389092,2019-07-12 08:54:11+00,2880000,200000,14,4800
4389296,2019-07-12 09:13:13+00,2880000,200000,14,4800
5041600,2019-09-26 06:37:48+00,2880000,200000,14,4800
5041896,2019-09-26 07:21:51+00,2880000,200000,14,4800
5041984,2019-09-26 07:33:42+00,2880000,200000,14,4800
5042272,2019-09-26 08:01:25+00,2880000,200000,14,4800
5042624,2019-09-26 08:28:20+00,2880000,200000,14,4800
5043828,2019-09-26 10:21:32+00,3160000,200000,14,5400
6188948,2020-01-31 06:45:39+00,2775920,180000,14,4800
6191324,2020-01-31 10:36:24+00,2800000,180000,14,4800
6191868,2020-01-31 11:13:08+00,2800000,180000,14,4800
6192332,2020-01-31 11:44:50+00,2770600,180000,14,4800
6192816,2020-01-31 12:10:42+00,2800000,180000,14,4800
6193048,2020-01-31 12:23:11+00,2800000,180000,14,4800
8325676,2020-08-07 05:47:36+00,2800000,180000,14,4800
8325932,2020-08-07 07:00:20+00,2800000,180000,14,4800
8325968,2020-08-07 07:08:41+00,2800000,180000,14,4800
8326044,2020-08-07 07:34:40+00,2800000,180000,14,4800
8326136,2020-08-07 07:55:51+00,2800000,180000,14,4800
8326488,2020-08-07 08:42:51+00,2800000,180000,14,4800
12497636,2021-06-20 04:52:19+00,2800000,180000,14,4800
12498496,2021-06-20 07:12:31+00,2774400,180000,14,4800
12498660,2021-06-20 07:24:45+00,2800000,180000,14,4800
12499040,2021-06-20 07:58:06+00,2800000,180000,14,4800
12499072,2021-06-20 08:01:03+00,2800000,180000,14,4800
12500176,2021-06-20 09:11:32+00,2800000,180000,14,4800
12773096,2021-07-08 05:24:37+00,2800000,180000,14,4800
12773328,2021-07-08 06:05:08+00,2766400,180000,14,4800
12773528,2021-07-08 06:29:55+00,2240000,280000,7,32666.666688
12774292,2021-07-08 07:42:19+00,2800000,180000,14,4800
12774412,2021-07-08 07:55:14+00,2800000,180000,14,4800
12774592,2021-07-08 08:10:27+00,2800000,180000,14,4800
12822748,2021-07-11 05:10:47+00,2800000,180000,14,4800
12823012,2021-07-11 06:06:53+00,2800000,180000,14,4800
12823372,2021-07-11 06:48:38+00,2800000,180000,14,4800
12823384,2021-07-11 06:50:08+00,2800000,180000,14,4800
12823508,2021-07-11 07:03:00+00,2800000,180000,14,4800
12823596,2021-07-11 07:10:23+00,2800000,180000,14,4800
15484576,2021-12-15 06:04:42+00,2800000,180000,14,4800
15484656,2021-12-15 06:13:35+00,2800000,180000,14,4800
15485220,2021-12-15 07:38:36+00,2800000,180000,14,4800
15485384,2021-12-15 07:51:22+00,2800000,180000,14,4800
15485404,2021-12-15 07:53:23+00,2800000,180000,14,4800
15485420,2021-12-15 07:54:47+00,1820000,100000,14,4800
3309364,2019-03-08 04:24:48+00,2649400,200000,14,4800
3309564,2019-03-08 05:21:16+00,2880000,200000,14,4800
3309748,2019-03-08 06:00:14+00,2880000,200000,14,4800
3310432,2019-03-08 07:27:39+00,2880000,200000,14,4800
3310668,2019-03-08 07:55:25+00,2880000,200000,14,4800
3311780,2019-03-08 09:43:20+00,2880000,200000,14,4800
3330924,2019-03-10 05:38:34+00,2880000,200000,14,4800
3331732,2019-03-10 07:19:28+00,2880000,200000,14,4800
3332008,2019-03-10 07:53:01+00,2812800,200000,14,4800
3332016,2019-03-10 07:53:11+00,2880000,200000,14,4800
3333152,2019-03-10 09:19:25+00,2880000,200000,14,4800
3335488,2019-03-10 12:00:33+00,2880000,200000,14,4800
5564312,2019-11-27 06:30:31+00,2800000,180000,14,4800
5564528,2019-11-27 07:18:27+00,2800000,180000,14,4800
5564540,2019-11-27 07:19:18+00,2770600,180000,14,4800
5564692,2019-11-27 07:44:47+00,2800000,180000,14,4800
5566264,2019-11-27 11:42:36+00,2717120,180000,14,4800
5566288,2019-11-27 11:44:03+00,2800000,180000,14,4800
7748324,2020-06-10 07:30:33+00,2800000,180000,14,4800
7748540,2020-06-10 07:57:35+00,2800000,180000,14,4800
7754208,2020-06-10 13:55:18+00,2800000,180000,14,4800
7754240,2020-06-10 13:56:54+00,2800000,180000,14,4800
7755036,2020-06-10 14:40:26+00,2694000,180000,14,4800
7755140,2020-06-10 14:45:02+00,2800000,180000,14,4800
8144580,2020-07-15 06:59:20+00,2800000,180000,14,4800
8144716,2020-07-15 07:17:10+00,2741200,180000,14,4800
8145004,2020-07-15 08:04:45+00,2800000,180000,14,4800
8145128,2020-07-15 08:25:19+00,2800000,180000,14,4800
8145488,2020-07-15 09:14:01+00,2770600,180000,14,4800
8146088,2020-07-15 10:08:58+00,2800000,180000,14,4800
8268048,2020-07-30 06:51:04+00,2800000,180000,14,4800
8268260,2020-07-30 07:25:21+00,2770600,180000,14,4800
8268668,2020-07-30 08:26:05+00,2800000,180000,14,4800
8268976,2020-07-30 09:06:49+00,2800000,180000,14,4800
8269000,2020-07-30 09:08:11+00,2635200,180000,14,4800
8269004,2020-07-30 09:08:17+00,2800000,180000,14,4800
10554184,2021-02-07 04:49:14+00,2800000,180000,14,4800
10554428,2021-02-07 05:15:31+00,2800000,180000,14,4800
10555204,2021-02-07 06:41:07+00,2800000,180000,14,4800
10555484,2021-02-07 06:59:01+00,2598400,180000,14,4800
10555560,2021-02-07 07:04:31+00,2800000,180000,14,4800
10555624,2021-02-07 07:07:36+00,2800000,180000,14,4800
13669876,2021-08-30 04:48:06+00,2800000,180000,14,4800
13670532,2021-08-30 06:31:40+00,2800000,180000,14,4800
13670536,2021-08-30 06:32:07+00,2800000,180000,14,4800
13670740,2021-08-30 06:54:53+00,2732800,180000,14,4800
13670948,2021-08-30 07:15:46+00,2800000,180000,14,4800
13671120,2021-08-30 07:28:17+00,2240000,280000,7,32666.666688
13755220,2021-09-04 06:05:39+00,2800000,180000,14,4800
13755380,2021-09-04 06:28:45+00,2800000,180000,14,4800
13755588,2021-09-04 06:48:54+00,1556000,356000,7,19999.999968
13755816,2021-09-04 07:07:09+00,2800000,180000,14,4800
13756308,2021-09-04 07:47:48+00,2766400,180000,14,4800
13756536,2021-09-04 08:00:07+00,2800000,180000,14,4800
3678180,2019-04-26 06:18:52+00,2644800,200000,14,4800
3678644,2019-04-26 07:21:47+00,2880000,200000,14,4800
3678820,2019-04-26 07:37:22+00,2880000,200000,14,4800
3680752,2019-04-26 10:25:51+00,2880000,200000,14,4800
3682180,2019-04-26 12:16:43+00,2880000,200000,14,4800
3682456,2019-04-26 12:39:19+00,2880000,200000,14,4800
5149156,2019-10-08 03:31:41+00,2880000,200000,14,4800
5149884,2019-10-08 08:20:03+00,2880000,200000,14,4800
5153956,2019-10-08 17:52:49+00,2880000,200000,14,4800
5154112,2019-10-08 18:24:20+00,2880000,200000,14,4800
5154152,2019-10-08 18:35:12+00,2783400,200000,14,4800
5154200,2019-10-08 18:43:52+00,2880000,200000,14,4800
5452796,2019-11-14 07:12:17+00,2500000,200000,14,4200
5453164,2019-11-14 08:02:43+00,2500000,200000,14,4200
5453884,2019-11-14 09:20:39+00,2500000,200000,14,4200
5453924,2019-11-14 09:23:15+00,2500000,200000,14,4200
5454940,2019-11-14 10:51:38+00,2500000,200000,14,4200
5455164,2019-11-14 11:10:39+00,2466400,200000,14,4200
5498988,2019-11-19 12:12:59+00,2500000,200000,14,4200
5499012,2019-11-19 12:14:44+00,2500000,200000,14,4200
5499664,2019-11-19 13:45:36+00,2500000,200000,14,4200
5782404,2019-12-20 06:58:35+00,2800000,180000,14,4800
5782452,2019-12-20 07:05:52+00,2800000,180000,14,4800
5782688,2019-12-20 07:40:34+00,2800000,180000,14,4800
5782956,2019-12-20 08:13:49+00,2800000,180000,14,4800
5783108,2019-12-20 08:31:05+00,2240000,180000,14,32666.666688
5783288,2019-12-20 08:45:16+00,2800000,180000,14,4800
7198524,2020-05-01 07:19:00+00,2800000,180000,14,4800
7198708,2020-05-01 07:31:04+00,2800000,180000,14,4800
7199652,2020-05-01 08:41:54+00,2800000,180000,14,4800
7199752,2020-05-01 08:49:56+00,2240000,280000,7,32666.666688
7200452,2020-05-01 09:37:02+00,2800000,180000,14,4800
7200536,2020-05-01 09:40:29+00,2800000,180000,14,4800
8187436,2020-07-20 05:45:23+00,2800000,180000,14,4800
8187820,2020-07-20 07:16:19+00,2800000,180000,14,4800
8187908,2020-07-20 07:27:50+00,2800000,180000,14,4800
8188124,2020-07-20 08:04:46+00,2745400,180000,14,4800
8188428,2020-07-20 08:39:58+00,2240000,280000,7,32666.666688
8188860,2020-07-20 09:33:09+00,2800000,180000,14,4800
8472592,2020-08-29 05:58:58+00,2745400,180000,14,4800
8472748,2020-08-29 06:33:46+00,2800000,180000,14,4800
8472812,2020-08-29 06:47:18+00,2800000,180000,14,4800
8473188,2020-08-29 07:56:04+00,2800000,180000,14,4800
8473224,2020-08-29 08:03:04+00,2240000,280000,7,32666.666688
8473260,2020-08-29 08:10:19+00,2800000,180000,14,4800
8818616,2020-10-07 06:12:01+00,2800000,180000,14,4800
8818656,2020-10-07 06:21:05+00,2800000,180000,14,4800
8818936,2020-10-07 07:27:41+00,2800000,180000,14,4800
8819324,2020-10-07 08:32:03+00,2240000,280000,7,32666.666688
8820012,2020-10-07 09:49:37+00,2800000,180000,14,4800
8820144,2020-10-07 10:03:50+00,2800000,180000,14,4800
10031520,2021-01-02 04:57:45+00,2800000,180000,14,4800
10031528,2021-01-02 04:58:47+00,2800000,180000,14,4800
10031536,2021-01-02 05:00:01+00,2800000,180000,14,4800
10032048,2021-01-02 06:20:02+00,2800000,180000,14,4800
10032416,2021-01-02 07:16:18+00,2800000,180000,14,4800
10032760,2021-01-02 07:47:42+00,2800000,180000,14,4800
12277732,2021-06-05 05:15:30+00,2800000,180000,14,4800
12279416,2021-06-05 06:37:30+00,2800000,180000,14,4800
12282708,2021-06-05 07:17:55+00,2800000,180000,14,4800
12287052,2021-06-05 08:16:57+00,2774400,180000,14,4800
12288392,2021-06-05 08:55:52+00,2800000,180000,14,4800
12288540,2021-06-05 09:04:00+00,2800000,180000,14,4800
15588220,2021-12-21 04:31:55+00,1786400,100000,14,4800
15588544,2021-12-21 05:30:19+00,2800000,180000,14,4800
15590080,2021-12-21 08:50:48+00,2800000,180000,14,4800
15590808,2021-12-21 09:47:20+00,2800000,180000,14,4800
15591016,2021-12-21 09:59:31+00,2240000,280000,7,32666.666688
15595836,2021-12-21 14:36:11+00,1820000,100000,14,4800
15753396,2021-12-30 05:29:54+00,1820000,100000,14,4800
15753604,2021-12-30 06:01:25+00,2800000,180000,14,4800
15753788,2021-12-30 06:19:54+00,2800000,180000,14,4800
15753912,2021-12-30 06:29:12+00,2800000,180000,14,4800
15755424,2021-12-30 08:11:14+00,2800000,180000,14,4800
15755444,2021-12-30 08:13:20+00,2694000,180000,14,4800
2873788,2019-01-03 08:01:40+00,2768000,200000,14,4800
2874112,2019-01-03 08:25:14+00,2852000,200000,14,4800
2874476,2019-01-03 09:00:35+00,2850600,200000,14,4800
2875768,2019-01-03 11:05:25+00,2880000,200000,14,4800
2875812,2019-01-03 11:10:54+00,2852000,200000,14,4800
2876096,2019-01-03 11:41:04+00,2852000,200000,14,4800
5696296,2019-12-11 07:49:35+00,2800000,180000,14,4800
5696328,2019-12-11 07:54:04+00,2770600,180000,14,4800
5696832,2019-12-11 08:51:54+00,2800000,180000,14,4800
5697080,2019-12-11 09:13:24+00,2711800,180000,14,4800
5697488,2019-12-11 09:50:17+00,2800000,180000,14,4800
5698200,2019-12-11 10:41:36+00,2717120,180000,14,4800
6363656,2020-02-16 05:37:54+00,2770600,180000,14,4800
6364308,2020-02-16 06:48:25+00,2775920,180000,14,4800
6365032,2020-02-16 07:39:25+00,2800000,180000,14,4800
6366196,2020-02-16 08:49:35+00,2800000,180000,14,4800
6366448,2020-02-16 09:03:39+00,2800000,180000,14,4800
6367204,2020-02-16 09:57:46+00,2800000,180000,14,4800
6546124,2020-03-02 05:43:12+00,2800000,180000,14,4800
6546268,2020-03-02 06:24:04+00,2800000,180000,14,4800
6546448,2020-03-02 06:55:09+00,2800000,180000,14,4800
6546464,2020-03-02 06:57:23+00,2774400,180000,14,4800
6546552,2020-03-02 07:11:46+00,2800000,180000,14,4800
6546732,2020-03-02 07:39:57+00,2800000,180000,14,4800
7761232,2020-06-11 05:42:56+00,2800000,180000,14,4800
7761720,2020-06-11 06:40:25+00,2800000,180000,14,4800
7761972,2020-06-11 07:05:30+00,2800000,180000,14,4800
7762596,2020-06-11 08:05:41+00,2800000,180000,14,4800
7762692,2020-06-11 08:13:24+00,2800000,180000,14,4800
7762816,2020-06-11 08:27:56+00,2800000,180000,14,4800
7805160,2020-06-14 07:03:34+00,2800000,180000,14,4800
7806400,2020-06-14 08:45:32+00,2800000,180000,14,4800
7806536,2020-06-14 08:58:14+00,2770600,180000,14,4800
7807036,2020-06-14 09:31:10+00,2800000,180000,14,4800
7808216,2020-06-14 10:52:56+00,2800000,180000,14,4800
7809004,2020-06-14 11:44:44+00,2800000,180000,14,4800
7828884,2020-06-16 06:35:44+00,2800000,180000,14,4800
7829772,2020-06-16 08:13:37+00,3200000,180000,14,4800
7833616,2020-06-16 13:33:10+00,2800000,180000,14,4800
10608632,2021-02-11 05:11:24+00,2800000,180000,14,4800
10609364,2021-02-11 06:48:39+00,2800000,180000,14,4800
10610008,2021-02-11 07:48:16+00,2800000,180000,14,4800
10611000,2021-02-11 08:56:58+00,2741200,180000,14,4800
10611056,2021-02-11 09:00:46+00,2774800,180000,14,4800
10611424,2021-02-11 09:22:28+00,2800000,180000,14,4800
13263752,2021-08-07 06:01:00+00,1820000,100000,14,4800
13263920,2021-08-07 06:22:59+00,2534400,180000,14,4800
13263944,2021-08-07 06:24:45+00,2240000,280000,7,32666.666688
13264036,2021-08-07 06:36:05+00,2774400,180000,14,4800
13264104,2021-08-07 06:41:36+00,2800000,180000,14,4800
13264228,2021-08-07 06:56:13+00,2800000,180000,14,4800
13980064,2021-09-17 05:49:43+00,2732800,180000,14,4800
13985260,2021-09-17 06:50:37+00,2240000,280000,7,32666.666688
13989112,2021-09-17 07:34:17+00,2766400,180000,14,4800
13994908,2021-09-17 08:27:29+00,2800000,180000,14,4800
13996644,2021-09-17 08:44:10+00,2800000,180000,14,4800
14001848,2021-09-17 09:57:19+00,2800000,180000,14,4800
15042404,2021-11-19 04:51:22+00,3725600,180000,14,6628.571424
15042784,2021-11-19 06:07:56+00,2800000,180000,14,4800
15043052,2021-11-19 06:40:36+00,2800000,180000,14,4800
15043276,2021-11-19 07:08:32+00,2800000,180000,14,4800
15043336,2021-11-19 07:12:30+00,2800000,180000,14,4800
15043692,2021-11-19 07:38:51+00,2766400,180000,14,4800
15445380,2021-12-12 05:14:26+00,2800000,180000,14,4800
15445472,2021-12-12 05:33:49+00,2800000,180000,14,4800
15445544,2021-12-12 05:43:28+00,2800000,180000,14,4800
15445868,2021-12-12 06:27:37+00,2800000,180000,14,4800
15446044,2021-12-12 06:51:04+00,2800000,180000,14,4800
15446540,2021-12-12 07:40:11+00,2766400,180000,14,4800
3428580,2019-03-23 06:07:05+00,2880000,200000,14,4800
3429072,2019-03-23 07:42:05+00,2880000,200000,14,4800
3429080,2019-03-23 07:43:40+00,2880000,200000,14,4800
3429140,2019-03-23 07:54:28+00,2880000,200000,14,4800
3429392,2019-03-23 08:27:14+00,2880000,200000,14,4800
3430272,2019-03-23 10:15:24+00,2880000,200000,14,4800
3794528,2019-05-10 05:04:16+00,2880000,200000,14,4800
3794952,2019-05-10 06:41:07+00,2880000,200000,14,4800
3795496,2019-05-10 07:53:38+00,2880000,200000,14,4800
3795880,2019-05-10 08:40:39+00,2880000,200000,14,4800
3795916,2019-05-10 08:43:23+00,2880000,200000,14,4800
3796432,2019-05-10 09:30:49+00,2880000,200000,14,4800
4940836,2019-09-15 06:18:42+00,2850600,200000,14,4800
4941248,2019-09-15 07:24:56+00,2880000,200000,14,4800
4941704,2019-09-15 08:18:52+00,2880000,200000,14,4800
4941708,2019-09-15 08:19:48+00,2880000,200000,14,4800
4941788,2019-09-15 08:30:19+00,2846400,200000,14,4800
4942020,2019-09-15 08:47:52+00,2839600,200000,14,4800
7649064,2020-06-04 05:40:50+00,2800000,180000,14,4800
7650272,2020-06-04 08:12:26+00,2800000,180000,14,4800
7650368,2020-06-04 08:22:27+00,2800000,180000,14,4800
7650464,2020-06-04 08:31:54+00,2737000,180000,14,4800
7650948,2020-06-04 09:08:32+00,2770600,180000,14,4800
7651336,2020-06-04 09:31:17+00,2800000,180000,14,4800
8237192,2020-07-26 06:51:49+00,2800000,180000,14,4800
8237204,2020-07-26 06:52:18+00,2800000,180000,14,4800
8237496,2020-07-26 07:32:59+00,2800000,180000,14,4800
8238160,2020-07-26 08:49:18+00,2800000,180000,14,4800
8238668,2020-07-26 09:35:54+00,2800000,180000,14,4800
8238816,2020-07-26 09:52:11+00,2800000,180000,14,4800
8551256,2020-09-10 06:51:30+00,2800000,180000,14,4800
8551356,2020-09-10 07:11:33+00,2800000,180000,14,4800
8551452,2020-09-10 07:25:43+00,2800000,180000,14,4800
8551692,2020-09-10 08:00:53+00,2800000,180000,14,4800
8551736,2020-09-10 08:09:06+00,2800000,180000,14,4800
8551932,2020-09-10 08:39:41+00,2800000,180000,14,4800
9698040,2020-12-12 05:17:50+00,2800000,180000,14,4800
9698968,2020-12-12 07:14:22+00,2800000,180000,14,4800
9699268,2020-12-12 07:35:41+00,2800000,180000,14,4800
9700196,2020-12-12 08:31:37+00,2800000,180000,14,4800
9700204,2020-12-12 08:32:27+00,2240000,280000,7,32666.666688
9700304,2020-12-12 08:39:09+00,2770600,180000,14,4800
13187188,2021-08-02 05:29:42+00,2800000,180000,14,4800
13187212,2021-08-02 05:35:31+00,2800000,180000,14,4800
13187236,2021-08-02 05:40:38+00,2800000,180000,14,4800
13187280,2021-08-02 05:48:59+00,2766400,180000,14,4800
13187648,2021-08-02 06:40:57+00,2800000,180000,14,4800
13187856,2021-08-02 07:06:38+00,2800000,180000,14,4800
15721076,2021-12-28 04:55:12+00,2766400,180000,14,4800
15722924,2021-12-28 08:32:31+00,1820000,100000,14,4800
15723912,2021-12-28 09:52:00+00,2800000,180000,14,4800
15724656,2021-12-28 10:52:49+00,2800000,180000,14,4800
15726036,2021-12-28 12:24:40+00,2800000,180000,14,4800
15726044,2021-12-28 12:25:26+00,2800000,180000,14,4800
3023184,2019-01-28 05:21:17+00,2852000,200000,14,4800
3023624,2019-01-28 07:26:27+00,2880000,200000,14,4800
3024032,2019-01-28 08:24:06+00,2880000,200000,14,4800
3024088,2019-01-28 08:39:14+00,2880000,200000,14,4800
3024160,2019-01-28 08:51:27+00,2880000,200000,14,4800
3024712,2019-01-28 10:05:57+00,2880000,200000,14,4800
3803856,2019-05-11 04:48:39+00,2850600,200000,14,4800
3804028,2019-05-11 05:56:49+00,2880000,200000,14,4800
3804204,2019-05-11 06:27:13+00,2880000,200000,14,4800
3804808,2019-05-11 07:55:16+00,2850600,200000,14,4800
3804944,2019-05-11 08:10:11+00,3280000,200000,14,4800
3804980,2019-05-11 08:14:12+00,2880000,200000,14,4800
3812236,2019-05-12 06:19:54+00,2880000,200000,14,4800
3812268,2019-05-12 06:27:33+00,2880000,200000,14,4800
